Loop 1
[0.0, 12.041594578792296, 9.433981132056603, 13.0, 18.681541692269406, 5.385164807134504, 10.0, 28.861739379323623, 23.345235059857504]
[12.041594578792296, 0.0, 20.8806130178211, 6.0, 30.265491900843113, 10.770329614269007, 22.02271554554524, 40.44749683231337, 35.12833614050059]
[9.433981132056603, 20.8806130178211, 0.0, 20.0, 14.142135623730951, 14.142135623730951, 5.385164807134504, 23.323807579381203, 17.4928556845359]
[13.0, 6.0, 20.0, 0.0, 31.622776601683793, 14.142135623730951, 22.561028345356956, 41.7612260356422, 36.138621999185304]
[18.681541692269406, 30.265491900843113, 14.142135623730951, 31.622776601683793, 0.0, 20.0, 9.433981132056603, 10.198039027185569, 5.0990195135927845]
[13.0, 6.0, 20.0, 0.0, 31.622776601683793, 14.142135623730951, 22.561028345356956, 41.7612260356422, 36.138621999185304]
[5.385164807134504, 10.770329614269007, 14.142135623730951, 14.142135623730951, 20.0, 0.0, 13.0, 30.066592756745816, 25.019992006393608]
[10.0, 22.02271554554524, 5.385164807134504, 22.561028345356956, 9.433981132056603, 13.0, 0.0, 19.313207915827967, 13.601470508735444]
[28.861739379323623, 40.44749683231337, 23.323807579381203, 41.7612260356422, 10.198039027185569, 30.066592756745816, 19.313207915827967, 0.0, 5.830951894845301]
[23.345235059857504, 35.12833614050059, 17.4928556845359, 36.138621999185304, 5.0990195135927845, 25.019992006393608, 13.601470508735444, 5.830951894845301, 0.0]
[60.530983801686226, 62.297672508690084, 65.0, 68.00735254367721, 55.90169943749474, 55.90169943749474, 60.03332407921454, 56.64803615307419, 57.97413216254298]
[65.06919393998976, 65.73431371817918, 70.178344238091, 71.58910531638176, 61.84658438426491, 60.207972893961475, 65.37583651472461, 63.15853069855251, 64.19501538281614]
[75.95393340703298, 74.0, 82.46211251235322, 80.0, 76.15773105863909, 70.71067811865476, 78.16009211867653, 78.89233169326408, 79.1580697086532]
[55.44366510251645, 64.66065264130884, 53.150729063673246, 68.00735254367721, 39.05124837953327, 54.08326913195984, 48.104053883222775, 31.76476034853718, 36.89173349139343]
[68.18357573492314, 80.22468448052632, 60.0, 80.0, 50.99019513592785, 70.71067811865476, 58.215118311311535, 41.7612260356422, 45.89117562233506]

Loop 2
[0.0, 12.041594578792296, 9.433981132056603, 13.0, 35.00357124637428, 48.472214262972926, 10.0, 47.94672969962486, 23.345235059857504]
[12.041594578792296, 0.0, 20.8806130178211, 6.0, 40.21504693519579, 48.061303445588, 22.02271554554524, 59.42408789558508, 35.12833614050059]
[9.433981132056603, 20.8806130178211, 0.0, 20.0, 37.83186487605389, 54.594464513864004, 5.385164807134504, 42.07004740773284, 17.4928556845359]
[13.0, 6.0, 20.0, 0.0, 45.069390943299865, 53.98044913567216, 22.561028345356956, 60.854106042421016, 36.138621999185304]
[18.681541692269406, 30.265491900843113, 14.142135623730951, 31.622776601683793, 27.95084971874737, 48.448139512495445, 9.433981132056603, 29.266970385667786, 5.0990195135927845]
[13.0, 6.0, 20.0, 0.0, 45.069390943299865, 53.98044913567216, 22.561028345356956, 60.854106042421016, 36.138621999185304]
[5.385164807134504, 10.770329614269007, 14.142135623730951, 14.142135623730951, 31.32491021535417, 43.36537277085896, 13.0, 48.886489840127496, 25.019992006393608]
[10.0, 22.02271554554524, 5.385164807134504, 22.561028345356956, 32.63816784073518, 50.22836737232148, 0.0, 38.36954811073779, 13.601470508735444]
[28.861739379323623, 40.44749683231337, 23.323807579381203, 41.7612260356422, 29.58462438497403, 52.069398135778584, 19.313207915827967, 19.093337988826242, 5.830951894845301]
[23.345235059857504, 35.12833614050059, 17.4928556845359, 36.138621999185304, 30.20347662107791, 51.7354381015137, 13.601470508735444, 24.776781245530838, 0.0]
[60.530983801686226, 62.297672508690084, 65.0, 68.00735254367721, 27.95084971874737, 16.499158227686106, 60.03332407921454, 61.16825611013899, 57.97413216254298]
[65.06919393998976, 65.73431371817918, 70.178344238091, 71.58910531638176, 34.00367627183861, 17.950549357115012, 65.37583651472461, 68.20231341791535, 64.19501538281614]
[75.95393340703298, 74.0, 82.46211251235322, 80.0, 49.30770730829005, 27.938424357067014, 78.16009211867653, 85.61477027294349, 79.1580697086532]
[55.44366510251645, 64.66065264130884, 53.150729063673246, 68.00735254367721, 30.103986446980738, 48.5340659285368, 48.104053883222775, 22.910453703252777, 36.89173349139343]
[68.18357573492314, 80.22468448052632, 60.0, 80.0, 66.56763477847174, 89.33395522171598, 58.215118311311535, 27.746871695542346, 45.89117562233506]

